ISO3,name,lat_long,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079
PRK,North Korea,"[124.27, 37.67, 130.78, 42.99]",45.6875,44.5,42.3125,40.90625,41.90625,41.8125,40.8125,46.09375,44.3125,40.8125,39.5,40.59375,39.59375,40.6875,42.40625,39.1875,42,47.5,44.1875,43.6875,44,39.1875,40.09375,43,40.90625,48.90625,44.90625,42.90625,42.40625,49.8125,42.3125,47.40625,43.5,45.6875,42.6875,49,46.8125,44.8125,39.3125,43,47.3125,45.40625,46.8125,43.59375,47.59375,51.40625,48.40625,48,45.6875,48.09375,45.3125,48,45.09375,46.8125,49.5,46.8125
PRT,Portugal,"[-9.53, 36.84, -6.39, 42.28]",43.90625,46.5,45,46,44.59375,45.90625,46,47.09375,47.09375,47.3125,47.6875,45.6875,47.40625,46.90625,45.09375,46.59375,45,45.59375,49.8125,45.8125,46,46.3125,45.90625,48.6875,44.09375,48.5,49.8125,44.40625,47.5,50.3125,48.3125,50.09375,47.8125,45.59375,48.40625,50.1875,49.90625,47.6875,48.5,54.40625,47.1875,48,52.40625,47.8125,49.59375,49.1875,48,47.09375,50.40625,48.3125,50.5,52.40625,49.8125,50.3125,52,53.5
PRY,Paraguay,"[-62.69, -27.55, -54.29, -19.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,Qatar,"[50.74, 24.56, 51.61, 26.11]",51.09375,49.5,50.59375,51.09375,52.1875,50.3125,51.5,51,50.90625,51,50.90625,52.09375,51.6875,52,51.6875,51.59375,51.6875,50.90625,52.6875,53.6875,52.1875,51.6875,53.3125,51.5,52,51.5,53.5,52.90625,53.59375,52.59375,52.8125,53.5,53.5,54,53.59375,53.6875,54.5,53.6875,53.40625,54.1875,53,54.40625,53.8125,54.5,53.8125,53.6875,54.1875,54.40625,54.8125,55,54.8125,55.1875,55.8125,54.6875,55.59375,56.3125
ROU,Romania,"[20.22, 43.69, 29.63, 48.22]",48.90625,46.6875,55.6875,54.59375,51.09375,45.40625,45.09375,48.3125,48.3125,53,55.3125,48.1875,47.09375,49.1875,51.09375,53.6875,52.59375,51.1875,50.5,51,52.90625,52.1875,47.8125,52.6875,48.6875,48,51.8125,52.8125,56.3125,56.5,49.09375,51,56,52.6875,59.40625,58.1875,57.6875,58.40625,53.59375,51.59375,62.3125,51.90625,54.5,46.1875,53.3125,53,54.09375,52.5,56.90625,54.90625,54,58.09375,62.40625,56.8125,56.3125,64.5
RUS,Russia,"[-180.0, 41.15, 180.0, 81.25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,Rwanda,"[29.02, -2.92, 30.82, -1.13]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAU,Saudi Arabia,"[34.63, 16.35, 55.67, 32.16]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,Sudan,"[21.94, 8.62, 38.41, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,"[23.89, 3.51, 35.3, 12.25]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,Senegal,"[-17.63, 12.33, -11.47, 16.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,Solomon Islands,"[156.49, -10.83, 162.4, -6.6]",40.59375,40.09375,38.40625,38.6875,41,39.8125,39.5,34.6875,39.5,37.8125,41.8125,35.6875,41.5,42.5,39.09375,36.5,42,35.90625,41.09375,40,40.59375,38.90625,40.59375,42.09375,42.40625,38.09375,42.1875,38,36.40625,39.09375,38.8125,39.40625,37.6875,42.90625,36.6875,39.09375,40.40625,38.8125,41.5,39.5,44.90625,42.3125,40.5,37.6875,39.5,39.1875,37.1875,43.09375,38.59375,39.59375,36.59375,37.40625,37.59375,40.5,37.5,43
SLE,Sierra Leone,"[-13.25, 6.79, -10.23, 10.05]",43.3125,42,41.8125,41.59375,44.59375,42.6875,45.09375,41.6875,43.1875,44.09375,45.1875,42.5,47.90625,47.90625,48,44.59375,45.90625,47.59375,43.90625,45.6875,44.8125,45.90625,44.6875,44,43.59375,43.8125,49.3125,45.8125,47.40625,48,45.1875,43.6875,46.40625,44.6875,45.09375,45.1875,45.59375,43.90625,54.6875,46.09375,43.90625,46.09375,47.1875,46.90625,48.6875,46.6875,48.09375,45.3125,46.8125,47.59375,48.8125,46.3125,53,45.40625,45.1875,48.3125
SLV,El Salvador,"[-90.1, 13.15, -87.72, 14.42]",46.5,41.09375,40.59375,43.1875,40.59375,41.8125,41.59375,45.8125,43.3125,45.3125,46.59375,40.90625,43.6875,40.90625,50.40625,44,41.40625,44.59375,47.3125,44.90625,44.40625,48.1875,43.40625,43.3125,45.8125,42.8125,46.09375,44.59375,41.90625,43.6875,47.59375,42.1875,44.6875,43,42.09375,41.6875,44.1875,42.40625,45.09375,42.8125,45.59375,43.40625,42.59375,48.6875,44.59375,44.6875,44.59375,43.40625,44.1875,50.09375,44.3125,54.5,53.40625,43.40625,46.90625,45.6875
SOM,Somalia,"[40.98, -1.68, 51.13, 12.02]",51.40625,57.09375,53.5,57.40625,66.8125,62.09375,60.6875,57.1875,53.8125,48.1875,54.3125,63.5,65.8125,69.3125,64.6875,65.625,53.3125,54.8125,54,64,61.40625,62.6875,74.1875,57.6875,53.5,54.1875,60,53.1875,55.40625,56.3125,59.90625,53.8125,51,56.3125,56.90625,56.90625,66.375,60.1875,72.125,58.6875,58.3125,53.3125,56.40625,61,56.6875,53.90625,59.6875,64.125,61.40625,61.09375,53.8125,52.40625,56.8125,56.09375,67.5,60.1875
SRB,Serbia,"[18.83, 42.25, 22.99, 46.17]",48.90625,42.5,55.6875,47.59375,51.09375,45.40625,45.09375,46.6875,48.1875,45.3125,48.5,44.8125,47.09375,51.90625,50.1875,49.3125,52.59375,47.09375,51.3125,51,52.90625,48.6875,47.8125,49.90625,46.59375,48,48,52.8125,56.3125,56.3125,49.1875,49.09375,51.90625,53.1875,49.59375,54.8125,51.09375,51,48.6875,51.59375,62.3125,52.5,54.5,45.3125,52,53,49.8125,51.40625,56.90625,50.5,50.09375,52,52.5,56.8125,56.3125,64.5
SUR,Suriname,"[-58.04, 1.82, -53.96, 6.03]",41.1875,39.09375,39.59375,40.5,39.90625,41.8125,40.8125,40,41.6875,42.3125,39.40625,41.90625,41.3125,41.6875,40.8125,42.59375,41.8125,40.1875,40.5,42,39.40625,41.6875,43,41.40625,42.6875,41.59375,42.3125,42.8125,40.8125,42,43.5,42.90625,41.59375,44,43,43.5,42.09375,43.5,44.09375,42.59375,42.6875,43.40625,43.3125,44.1875,43.09375,42.40625,44.59375,45.3125,45.8125,44.40625,43.6875,44.40625,44.6875,43.90625,45,45
SVK,Slovakia,"[16.88, 47.76, 22.56, 49.57]",44.40625,44.8125,49.8125,47,48.5,44.59375,43.1875,46.1875,48.3125,53,49.5,48.1875,46.59375,47.6875,48.40625,45.1875,44,46.6875,45.90625,47.09375,48,50.3125,46,52.3125,45.59375,44.6875,46.6875,48.1875,53.6875,56.5,47.6875,49.5,48,47.40625,49.1875,54,56.3125,49,53.3125,44.59375,51.09375,51.1875,52.59375,41.6875,53.3125,46.1875,54.09375,49.40625,49.8125,50.3125,48.5,47.3125,58.59375,50.3125,49.3125,52.59375
SVN,Slovenia,"[13.7, 45.45, 16.56, 46.85]",41.5,40.40625,46.6875,44,48.6875,45.90625,42.90625,45.09375,40.40625,43.8125,45.59375,40.5,46.5,44,48.09375,43.59375,41.09375,41.8125,45.09375,47.3125,43.3125,45.1875,45.6875,45.90625,43.3125,45.09375,49,46,48.6875,48.3125,47.3125,47.40625,47.8125,46.5,47.1875,49.1875,47.8125,50.1875,48.8125,46.09375,47.40625,46.40625,48.09375,43.6875,47.09375,46.6875,43.40625,48,49.90625,48.6875,47.8125,48.5,50.59375,50.90625,47.90625,52
SWE,Sweden,"[11.03, 55.36, 23.9, 69.11]",30.203125,36.09375,39,36.59375,33.09375,32,33.59375,30.796875,33.8125,34.6875,39.8125,33.90625,38.5,40.09375,29.40625,35.8125,35.5,35.40625,39.09375,34.90625,36.90625,39.6875,34.59375,37.3125,39.59375,35.1875,37.8125,34.5,38,42.90625,38.8125,35.59375,38.8125,44.90625,37.6875,42,43.6875,44.09375,41.8125,39.3125,40.6875,33.59375,42.90625,33.90625,40,38.3125,37.1875,37,39.1875,42.40625,42.09375,41.09375,40.90625,41.3125,41.09375,45.1875
SWZ,Swaziland,"[30.68, -27.29, 32.07, -25.66]",44.59375,43.40625,44.5,45.6875,43.6875,45.6875,44.40625,44.59375,45.1875,44.8125,48.09375,47.8125,43.6875,44.1875,44.8125,44.8125,42.3125,44.5,44.90625,44.1875,47.59375,45.90625,45.3125,43.1875,45.6875,44.5,45.59375,42.6875,45.8125,43.6875,46.40625,44.59375,47.8125,44.09375,45.40625,46.6875,47.59375,47.1875,50.6875,46.8125,45.40625,46.8125,47.6875,49.59375,48.40625,49.09375,46.3125,48.40625,50,46.1875,47.90625,46.6875,49.90625,48.8125,48,50.59375
SYR,Syria,"[35.7, 32.31, 42.35, 37.23]",53.59375,48.1875,49.8125,50.09375,57.6875,51.40625,49.8125,62.09375,63.59375,50.6875,50.5,52.1875,52.59375,58.59375,51.40625,50.3125,52.09375,57.1875,52.5,54.40625,50.6875,52,76.3125,51.90625,52.8125,50.1875,55.09375,60.8125,50.5,71.1875,54.3125,53,59,53.90625,56.5,53.6875,55.09375,60.3125,64.5,74,52.40625,54.90625,55.09375,54.90625,61.09375,67.6875,53.6875,61.5,57.5,63.5,62.59375,55,54.8125,53.6875,58.09375,56.40625
TCD,Chad,"[13.54, 7.42, 23.89, 23.41]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,Togo,"[-0.05, 5.93, 1.87, 11.02]",56.8125,53.90625,50.3125,54.90625,54.6875,55.09375,56.6875,50.1875,55.09375,56.59375,51.1875,50.8125,52,50,52.1875,53.5,54.1875,52.5,54.90625,52.59375,51.59375,59.3125,59.40625,50,54.1875,54.1875,56.6875,54.5,56,57.6875,53.8125,54.90625,59.1875,53.09375,58,53.09375,54,53.1875,55.6875,57.90625,55.90625,58.8125,61.40625,50.40625,58.3125,55.3125,58.3125,55.3125,58.90625,53.90625,55.90625,59.40625,58.40625,59,55.40625,53.8125
THA,Thailand,"[97.38, 5.69, 105.59, 20.42]",51.09375,56.1875,53.40625,50.09375,52.6875,52.09375,55.1875,59.5,53.09375,54.40625,57.59375,67.625,60.6875,57.6875,54.3125,50,53.5,53.6875,52.5,62.59375,50.5,56.5,71.625,47.1875,52.90625,51.3125,53.40625,49.09375,50.09375,56.1875,57,49,61.90625,57.1875,55.59375,62.1875,53.8125,59.40625,56,62,55,56.40625,57.40625,55.09375,52.3125,52.5,58.6875,57.40625,61.90625,60.40625,51.90625,57.59375,60.3125,57,59.90625,61.1875
TJK,Tajikistan,"[67.44, 36.74, 74.98, 40.96]",54.3125,48.6875,51.1875,50.3125,49.8125,49,48.6875,48.59375,46.59375,49.5,50.6875,49.90625,49.40625,47.6875,48.5,49.90625,50.40625,50.1875,55.6875,49.1875,50.1875,50,50.1875,53.1875,51,50.8125,51.8125,49.90625,50.1875,51.90625,60.40625,50.40625,61.8125,50,48.8125,56.40625,49.5,51,50.5,51.1875,51.8125,53.3125,53.3125,54.09375,51.90625,53.1875,53.40625,55.90625,52.8125,52.8125,50.5,55.59375,52.40625,52.40625,58,53.6875
TKM,Turkmenistan,"[52.5, 35.27, 66.55, 42.75]",50.40625,52.90625,51.90625,51.3125,52.1875,51,50.40625,50.5,49.5,50.6875,52.3125,56.59375,53.90625,67,49.90625,63.3125,52.8125,52,55.6875,52.40625,53.8125,62,53.09375,53.90625,53.09375,52.90625,53.59375,57.90625,52.59375,54.8125,60.40625,52.5,54.6875,65.1875,53.6875,56.40625,53.3125,56.40625,63.09375,55,55.1875,54.8125,81,55.40625,55.8125,55.3125,61,57.6875,67,54.3125,54.6875,57.09375,57.90625,56.8125,76.3125,56.90625
TLS,East Timor,"[124.97, -9.39, 127.34, -8.27]",44,43,37.5,39.8125,38.09375,38.6875,38.1875,41.40625,39,38.1875,40,38.59375,38.5,42.5,42.5,37.6875,38.40625,41.40625,41.90625,48.90625,38.40625,38.8125,43.1875,37.8125,42.8125,38.40625,38.6875,39.3125,39,41.40625,39.6875,38.59375,41.40625,40.09375,38.90625,39.40625,40,42.59375,39.90625,43.09375,39.5,39.5,39.8125,39.40625,42.90625,41.90625,41,43.90625,41.3125,43.40625,42.3125,41.40625,42.59375,45.09375,40.5,44.40625
TTO,Trinidad and Tobago,"[-61.95, 10.0, -60.9, 10.89]",35.6875,34.5,35.09375,35.8125,34.59375,35.6875,35.09375,34.59375,36,36.40625,34.90625,35.8125,36.6875,35.90625,35.40625,36.1875,36.3125,34.59375,36.1875,37.5,35.59375,36.59375,37.8125,34.90625,37.59375,36.59375,37.09375,37.09375,35.1875,37.5,36.59375,37.1875,35.3125,37.5,38.40625,37.09375,36.59375,37.3125,38.5,36.6875,37.40625,37.59375,38.40625,38,37.5,36.59375,38.09375,38.1875,38.1875,37.90625,37.59375,37.5,37.8125,37.90625,37.6875,39.90625
TUN,Tunisia,"[7.52, 30.31, 11.49, 37.35]",50.6875,49.40625,49.3125,53.59375,54.90625,50.6875,49.09375,54.5,50,48.6875,49.09375,56.90625,49.09375,50.6875,50.90625,49.3125,52.59375,51.1875,51,50.09375,50.90625,52.09375,51.8125,49.09375,53.09375,50,50.09375,52,50.6875,55,53.09375,59.8125,51.90625,54.40625,53.3125,52,51.5,68.625,53,54,62.8125,51.6875,54.3125,54,53.3125,51.3125,58.1875,60.90625,57.8125,55.59375,53.59375,53.09375,54.6875,53.09375,54.1875,54.59375
TUR,Turkey,"[26.04, 35.82, 44.79, 42.14]",53.59375,48.59375,49.90625,56.8125,57.6875,54.6875,51.3125,62.09375,63.59375,51,50.8125,58.59375,52.8125,58.59375,55.1875,50.90625,52.8125,57.1875,57.09375,54.59375,54.40625,55.90625,76.3125,51.90625,52.6875,57.09375,55.09375,57.40625,52.59375,71.1875,54.40625,53.59375,59,54.40625,53.6875,53.8125,53.40625,60.3125,54,74,53.1875,55.3125,53.90625,55,61.09375,67.6875,53.90625,61.5,56,63.5,55.8125,55.59375,60.6875,56,58.09375,59.59375
TWN,Taiwan,"[120.11, 21.97, 121.95, 25.3]",42.3125,45.90625,44.59375,48.3125,48.1875,42,38.09375,36.1875,45.59375,42.59375,42.1875,51.90625,36.5,37.8125,36.1875,37.5,45,42.59375,46.09375,43.5,39.5,37.6875,41.09375,41.90625,44.5,45,45.09375,39.40625,40.6875,45.1875,41.90625,45.1875,45.3125,43.6875,42.1875,44.3125,37.59375,40.90625,47,42.90625,38.6875,42,41.40625,48.09375,39.3125,40,45.90625,40.8125,42.5,42.90625,44.59375,39.5,44.90625,40.8125,42.90625,43.8125
TZA,Tanzania,"[29.34, -11.72, 40.32, -0.95]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,"[29.58, -1.44, 35.04, 4.25]",56.59375,59.6875,51.3125,52.40625,48.6875,52.5,51.90625,54.09375,50,47.90625,50.1875,49.59375,50.6875,55.59375,51.1875,53.5,48.40625,55.1875,56.09375,54.8125,50.40625,47.09375,51.40625,63.6875,54.1875,55.40625,50.8125,61.5,58.09375,52.90625,57.59375,52.09375,50.5,55.5,60.40625,53.59375,58.90625,54.90625,54.5,57.40625,62.1875,56.40625,57.90625,52.40625,50.40625,50.40625,65.5,50.59375,56.40625,54.3125,57.40625,57.3125,49.59375,56.5,57.90625,55.6875
UKR,Ukraine,"[22.09, 44.36, 40.08, 52.34]",48.90625,51,54.09375,54.59375,61.1875,53.5,49.5,48.3125,49.1875,49.40625,52.6875,56,49.40625,49.59375,56.6875,53.6875,47,51.1875,52.5,52.90625,52.90625,59.59375,48.09375,57.6875,61,49.8125,51.40625,51.3125,56.3125,57,53.3125,51.3125,56,56.6875,59.40625,58.1875,56.3125,58.40625,56,62.5,54.8125,52.6875,54.5,57.8125,64.6875,51.8125,56.5,54.5,56.90625,61.3125,58,61.1875,59.40625,58.3125,57.59375,58.6875
URY,Uruguay,"[-58.43, -34.95, -53.21, -30.11]",46.5,52.90625,49.09375,50.40625,50.5,52.5,52.3125,55.59375,52.90625,46.09375,44.5,47.90625,46.90625,45.8125,46.6875,48.09375,46.40625,48.90625,45.09375,48.6875,49.3125,45.5,42.40625,53.6875,48.6875,46.40625,58.3125,48.3125,53,51.59375,53.3125,55.6875,47.8125,55.59375,52.40625,53,60.09375,49.1875,51.6875,54.6875,57,70.5,47,53.40625,48.3125,57.8125,52,55.3125,54.3125,56.3125,61.59375,49.3125,52.5,48.5,53.8125,66.8125
USA,United States,"[-125.0, 25.0, -66.96, 49.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,Uzbekistan,"[55.93, 37.14, 73.06, 45.59]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,Venezuela,"[-73.3, 0.72, -59.76, 12.16]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,Vietnam,"[102.17, 8.6, 109.34, 23.35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VUT,Vanuatu,"[166.63, -16.6, 167.84, -14.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N/A,West Bank,"[34.93, 31.35, 35.55, 32.53]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,Yemen,"[42.6, 12.59, 53.11, 19.0]",50.09375,51.59375,59.40625,55.09375,61.3125,52.3125,50.8125,50.3125,49.8125,55.3125,50,50.59375,69.625,63.8125,52.6875,50.59375,58.1875,51.90625,50.8125,54,51.5,51.8125,67.3125,51.1875,50.90625,50.40625,52.1875,52.3125,51.3125,58.1875,55.5,54.90625,53.40625,52.3125,57.59375,72.875,53.40625,52.59375,52.59375,56,56.59375,56.09375,65.3125,59.6875,60.5,52.5,56.09375,54,54.3125,56.1875,53.8125,59,56.40625,58.59375,60.59375,69.375
ZAF,South Africa,"[16.34, -34.82, 32.83, -22.09]",57.90625,62.5,67.625,63.90625,80.3125,59.3125,59.09375,59.59375,65,64.375,64.8125,62.59375,69.375,64.6875,66.5,68.125,61.6875,64.1875,78.1875,55.90625,74.875,79.125,70.875,58.1875,68.625,61.09375,65.5,57.90625,65.5,65.3125,66.875,57.09375,59.6875,61.1875,64.1875,66.5,63,66.375,60.59375,64.375,68.3125,60.09375,59.6875,60.3125,71.125,68.375,62.90625,60.09375,76.1875,61.40625,66,70.8125,74.375,62.40625,64.3125,61.1875
ZMB,Zambia,"[21.89, -17.96, 33.49, -8.24]",53.09375,56.8125,53.8125,62.90625,53.5,56,55.40625,53.5,56.40625,54.09375,62.1875,54.90625,54.09375,54.1875,54,55.09375,49.40625,57.09375,55.3125,51.3125,52.8125,60.90625,51.8125,57.59375,58.5,61.40625,60,54.09375,54,57,59.59375,54.3125,54.40625,58.3125,58.6875,61.40625,59,53.09375,63.40625,67.375,56.09375,54.5,54.90625,58.5,56.90625,54.3125,64.625,59.6875,59.8125,59.6875,59.40625,59.40625,64.1875,66.625,70.375,57.8125
ZWE,Zimbabwe,"[25.26, -22.27, 32.85, -15.51]",57.1875,61.09375,63.90625,62.90625,56.09375,58.8125,59.09375,57,62.09375,64.375,64.8125,70.6875,54.09375,64.6875,62.59375,68.125,60,59.1875,55.3125,55.8125,74.875,60.90625,70.875,57.3125,68.625,66.1875,65.5,52.59375,57.09375,58.8125,59.59375,59.90625,58.40625,61.1875,58.1875,61.40625,61.3125,58.3125,59.90625,67.375,64.875,54.5,52.90625,64.875,59.5,65,60.90625,60.09375,62.8125,59.6875,58.6875,62.40625,68.5,66.625,70.375,65.125